2025-05-27 18:38:10,129 - INFO - experiments.py:190 - run_sbm_experiment() - Running experiment with SBM data.
2025-05-27 18:38:10,201 - INFO - experiments.py:226 - run_sbm_experiment() - All sub-processes started for sbm experiments.
2025-05-27 18:38:15,848 - INFO - datasets.py:315 - load_gt_clusters() - Loading GT clusters for sbmCycle(10, 1000, 0.01, 0.003)...
2025-05-27 18:38:15,850 - INFO - datasets.py:310 - load_graph() - Generating sbmCycle(10, 1000, 0.01, 0.003) graph from sbm...
2025-05-27 18:38:15,864 - INFO - datasets.py:315 - load_gt_clusters() - Loading GT clusters for sbmCycle(10, 1000, 0.01, 0.009000000000000001)...
2025-05-27 18:38:15,865 - INFO - datasets.py:310 - load_graph() - Generating sbmCycle(10, 1000, 0.01, 0.009000000000000001) graph from sbm...
2025-05-27 18:38:15,981 - INFO - datasets.py:315 - load_gt_clusters() - Loading GT clusters for sbmCycle(10, 1000, 0.01, 0.006)...
2025-05-27 18:38:15,982 - INFO - datasets.py:310 - load_graph() - Generating sbmCycle(10, 1000, 0.01, 0.006) graph from sbm...
2025-05-27 18:38:16,002 - INFO - datasets.py:315 - load_gt_clusters() - Loading GT clusters for sbmCycle(10, 1000, 0.01, 0.005)...
2025-05-27 18:38:16,002 - INFO - datasets.py:310 - load_graph() - Generating sbmCycle(10, 1000, 0.01, 0.005) graph from sbm...
2025-05-27 18:38:16,006 - INFO - datasets.py:315 - load_gt_clusters() - Loading GT clusters for sbmCycle(10, 1000, 0.01, 0.01)...
2025-05-27 18:38:16,006 - INFO - datasets.py:310 - load_graph() - Generating sbmCycle(10, 1000, 0.01, 0.01) graph from sbm...
2025-05-27 18:38:16,061 - INFO - datasets.py:315 - load_gt_clusters() - Loading GT clusters for sbmCycle(10, 1000, 0.01, 0.007)...
2025-05-27 18:38:16,062 - INFO - datasets.py:310 - load_graph() - Generating sbmCycle(10, 1000, 0.01, 0.007) graph from sbm...
2025-05-27 18:38:16,064 - INFO - datasets.py:315 - load_gt_clusters() - Loading GT clusters for sbmCycle(10, 1000, 0.01, 0.008)...
2025-05-27 18:38:16,065 - INFO - datasets.py:310 - load_graph() - Generating sbmCycle(10, 1000, 0.01, 0.008) graph from sbm...
2025-05-27 18:38:16,073 - INFO - datasets.py:315 - load_gt_clusters() - Loading GT clusters for sbmCycle(10, 1000, 0.01, 0.004)...
2025-05-27 18:38:16,074 - INFO - datasets.py:310 - load_graph() - Generating sbmCycle(10, 1000, 0.01, 0.004) graph from sbm...
2025-05-27 18:38:16,093 - INFO - datasets.py:315 - load_gt_clusters() - Loading GT clusters for sbmCycle(10, 1000, 0.01, 0.001)...
2025-05-27 18:38:16,095 - INFO - datasets.py:310 - load_graph() - Generating sbmCycle(10, 1000, 0.01, 0.001) graph from sbm...
2025-05-27 18:38:16,099 - INFO - datasets.py:315 - load_gt_clusters() - Loading GT clusters for sbmCycle(10, 1000, 0.01, 0.002)...
2025-05-27 18:38:16,099 - INFO - datasets.py:310 - load_graph() - Generating sbmCycle(10, 1000, 0.01, 0.002) graph from sbm...
2025-05-27 18:39:28,686 - INFO - experiments.py:173 - run() - Finished clustering: sbmCycle(10, 1000, 0.01, 0.01), run number 8 with 1 eigenvectors.
2025-05-27 18:39:28,704 - INFO - experiments.py:173 - run() - Finished clustering: sbmCycle(10, 1000, 0.01, 0.009000000000000001), run number 8 with 4 eigenvectors.
2025-05-27 18:39:28,849 - INFO - experiments.py:173 - run() - Finished clustering: sbmCycle(10, 1000, 0.01, 0.005), run number 9 with 7 eigenvectors.
2025-05-27 18:39:28,858 - INFO - experiments.py:173 - run() - Finished clustering: sbmCycle(10, 1000, 0.01, 0.008), run number 8 with 9 eigenvectors.
2025-05-27 18:39:28,859 - INFO - experiments.py:173 - run() - Finished clustering: sbmCycle(10, 1000, 0.01, 0.006), run number 9 with 4 eigenvectors.
2025-05-27 18:39:28,956 - INFO - experiments.py:173 - run() - Finished clustering: sbmCycle(10, 1000, 0.01, 0.004), run number 9 with 10 eigenvectors.
2025-05-27 18:39:28,997 - INFO - experiments.py:173 - run() - Finished clustering: sbmCycle(10, 1000, 0.01, 0.007), run number 9 with 6 eigenvectors.
2025-05-27 18:39:29,088 - INFO - experiments.py:173 - run() - Finished clustering: sbmCycle(10, 1000, 0.01, 0.009000000000000001), run number 8 with 5 eigenvectors.
2025-05-27 18:39:29,180 - INFO - experiments.py:173 - run() - Finished clustering: sbmCycle(10, 1000, 0.01, 0.005), run number 9 with 8 eigenvectors.
2025-05-27 18:39:29,199 - INFO - experiments.py:173 - run() - Finished clustering: sbmCycle(10, 1000, 0.01, 0.01), run number 8 with 2 eigenvectors.
2025-05-27 18:39:29,290 - INFO - experiments.py:173 - run() - Finished clustering: sbmCycle(10, 1000, 0.01, 0.006), run number 9 with 5 eigenvectors.
2025-05-27 18:39:29,352 - INFO - experiments.py:177 - run() - Finished experiment: sbmCycle(10, 1000, 0.01, 0.004), run number 9
2025-05-27 18:39:29,375 - INFO - experiments.py:173 - run() - Finished clustering: sbmCycle(10, 1000, 0.01, 0.008), run number 8 with 10 eigenvectors.
2025-05-27 18:39:29,420 - INFO - experiments.py:173 - run() - Finished clustering: sbmCycle(10, 1000, 0.01, 0.007), run number 9 with 7 eigenvectors.
2025-05-27 18:39:29,553 - INFO - experiments.py:173 - run() - Finished clustering: sbmCycle(10, 1000, 0.01, 0.009000000000000001), run number 8 with 6 eigenvectors.
2025-05-27 18:39:29,640 - INFO - experiments.py:173 - run() - Finished clustering: sbmCycle(10, 1000, 0.01, 0.005), run number 9 with 9 eigenvectors.
2025-05-27 18:39:29,648 - INFO - experiments.py:173 - run() - Finished clustering: sbmCycle(10, 1000, 0.01, 0.01), run number 8 with 3 eigenvectors.
2025-05-27 18:39:29,693 - INFO - experiments.py:177 - run() - Finished experiment: sbmCycle(10, 1000, 0.01, 0.008), run number 8
2025-05-27 18:39:29,693 - INFO - datasets.py:315 - load_gt_clusters() - Loading GT clusters for sbmCycle(10, 1000, 0.01, 0.008)...
2025-05-27 18:39:29,694 - INFO - datasets.py:310 - load_graph() - Generating sbmCycle(10, 1000, 0.01, 0.008) graph from sbm...
2025-05-27 18:39:29,708 - INFO - experiments.py:173 - run() - Finished clustering: sbmCycle(10, 1000, 0.01, 0.006), run number 9 with 6 eigenvectors.
2025-05-27 18:39:29,872 - INFO - experiments.py:173 - run() - Finished clustering: sbmCycle(10, 1000, 0.01, 0.007), run number 9 with 8 eigenvectors.
2025-05-27 18:39:30,001 - INFO - experiments.py:173 - run() - Finished clustering: sbmCycle(10, 1000, 0.01, 0.009000000000000001), run number 8 with 7 eigenvectors.
2025-05-27 18:39:30,013 - INFO - experiments.py:173 - run() - Finished clustering: sbmCycle(10, 1000, 0.01, 0.006), run number 9 with 7 eigenvectors.
2025-05-27 18:39:30,060 - INFO - experiments.py:173 - run() - Finished clustering: sbmCycle(10, 1000, 0.01, 0.005), run number 9 with 10 eigenvectors.
2025-05-27 18:39:30,089 - INFO - experiments.py:173 - run() - Finished clustering: sbmCycle(10, 1000, 0.01, 0.01), run number 8 with 4 eigenvectors.
2025-05-27 18:39:30,111 - INFO - experiments.py:165 - run() - Starting experiment: sbmCycle(10, 1000, 0.01, 0.008), run number 9
2025-05-27 18:39:30,209 - INFO - experiments.py:173 - run() - Finished clustering: sbmCycle(10, 1000, 0.01, 0.007), run number 9 with 9 eigenvectors.
2025-05-27 18:39:30,301 - INFO - experiments.py:173 - run() - Finished clustering: sbmCycle(10, 1000, 0.01, 0.009000000000000001), run number 8 with 8 eigenvectors.
2025-05-27 18:39:30,388 - INFO - experiments.py:173 - run() - Finished clustering: sbmCycle(10, 1000, 0.01, 0.01), run number 8 with 5 eigenvectors.
2025-05-27 18:39:30,389 - INFO - experiments.py:173 - run() - Finished clustering: sbmCycle(10, 1000, 0.01, 0.006), run number 9 with 8 eigenvectors.
2025-05-27 18:39:30,434 - INFO - experiments.py:177 - run() - Finished experiment: sbmCycle(10, 1000, 0.01, 0.005), run number 9
2025-05-27 18:39:30,645 - INFO - experiments.py:173 - run() - Finished clustering: sbmCycle(10, 1000, 0.01, 0.007), run number 9 with 10 eigenvectors.
2025-05-27 18:39:30,670 - INFO - experiments.py:173 - run() - Finished clustering: sbmCycle(10, 1000, 0.01, 0.008), run number 9 with 1 eigenvectors.
2025-05-27 18:39:30,788 - INFO - experiments.py:173 - run() - Finished clustering: sbmCycle(10, 1000, 0.01, 0.009000000000000001), run number 8 with 9 eigenvectors.
2025-05-27 18:39:30,858 - INFO - experiments.py:173 - run() - Finished clustering: sbmCycle(10, 1000, 0.01, 0.01), run number 8 with 6 eigenvectors.
2025-05-27 18:39:30,924 - INFO - experiments.py:173 - run() - Finished clustering: sbmCycle(10, 1000, 0.01, 0.006), run number 9 with 9 eigenvectors.
2025-05-27 18:39:31,018 - INFO - experiments.py:173 - run() - Finished clustering: sbmCycle(10, 1000, 0.01, 0.008), run number 9 with 2 eigenvectors.
2025-05-27 18:39:31,080 - INFO - experiments.py:177 - run() - Finished experiment: sbmCycle(10, 1000, 0.01, 0.007), run number 9
2025-05-27 18:39:31,236 - INFO - experiments.py:173 - run() - Finished clustering: sbmCycle(10, 1000, 0.01, 0.006), run number 9 with 10 eigenvectors.
2025-05-27 18:39:31,246 - INFO - experiments.py:173 - run() - Finished clustering: sbmCycle(10, 1000, 0.01, 0.009000000000000001), run number 8 with 10 eigenvectors.
2025-05-27 18:39:31,298 - INFO - experiments.py:173 - run() - Finished clustering: sbmCycle(10, 1000, 0.01, 0.01), run number 8 with 7 eigenvectors.
2025-05-27 18:39:31,425 - INFO - experiments.py:173 - run() - Finished clustering: sbmCycle(10, 1000, 0.01, 0.008), run number 9 with 3 eigenvectors.
2025-05-27 18:39:31,524 - INFO - experiments.py:177 - run() - Finished experiment: sbmCycle(10, 1000, 0.01, 0.009000000000000001), run number 8
2025-05-27 18:39:31,525 - INFO - datasets.py:315 - load_gt_clusters() - Loading GT clusters for sbmCycle(10, 1000, 0.01, 0.009000000000000001)...
2025-05-27 18:39:31,525 - INFO - datasets.py:310 - load_graph() - Generating sbmCycle(10, 1000, 0.01, 0.009000000000000001) graph from sbm...
2025-05-27 18:39:31,603 - INFO - experiments.py:177 - run() - Finished experiment: sbmCycle(10, 1000, 0.01, 0.006), run number 9
2025-05-27 18:39:31,701 - INFO - experiments.py:173 - run() - Finished clustering: sbmCycle(10, 1000, 0.01, 0.01), run number 8 with 8 eigenvectors.
2025-05-27 18:39:31,808 - INFO - experiments.py:173 - run() - Finished clustering: sbmCycle(10, 1000, 0.01, 0.008), run number 9 with 4 eigenvectors.
2025-05-27 18:39:31,941 - INFO - experiments.py:165 - run() - Starting experiment: sbmCycle(10, 1000, 0.01, 0.009000000000000001), run number 9
2025-05-27 18:39:32,022 - INFO - experiments.py:173 - run() - Finished clustering: sbmCycle(10, 1000, 0.01, 0.01), run number 8 with 9 eigenvectors.
2025-05-27 18:39:32,069 - INFO - experiments.py:173 - run() - Finished clustering: sbmCycle(10, 1000, 0.01, 0.008), run number 9 with 5 eigenvectors.
2025-05-27 18:39:32,441 - INFO - experiments.py:173 - run() - Finished clustering: sbmCycle(10, 1000, 0.01, 0.01), run number 8 with 10 eigenvectors.
2025-05-27 18:39:32,460 - INFO - experiments.py:173 - run() - Finished clustering: sbmCycle(10, 1000, 0.01, 0.008), run number 9 with 6 eigenvectors.
2025-05-27 18:39:32,524 - INFO - experiments.py:173 - run() - Finished clustering: sbmCycle(10, 1000, 0.01, 0.009000000000000001), run number 9 with 1 eigenvectors.
2025-05-27 18:39:32,832 - INFO - experiments.py:173 - run() - Finished clustering: sbmCycle(10, 1000, 0.01, 0.009000000000000001), run number 9 with 2 eigenvectors.
2025-05-27 18:39:32,835 - INFO - experiments.py:177 - run() - Finished experiment: sbmCycle(10, 1000, 0.01, 0.01), run number 8
2025-05-27 18:39:32,835 - INFO - datasets.py:315 - load_gt_clusters() - Loading GT clusters for sbmCycle(10, 1000, 0.01, 0.01)...
2025-05-27 18:39:32,835 - INFO - datasets.py:310 - load_graph() - Generating sbmCycle(10, 1000, 0.01, 0.01) graph from sbm...
2025-05-27 18:39:32,862 - INFO - experiments.py:173 - run() - Finished clustering: sbmCycle(10, 1000, 0.01, 0.008), run number 9 with 7 eigenvectors.
2025-05-27 18:39:33,140 - INFO - experiments.py:173 - run() - Finished clustering: sbmCycle(10, 1000, 0.01, 0.008), run number 9 with 8 eigenvectors.
2025-05-27 18:39:33,159 - INFO - experiments.py:165 - run() - Starting experiment: sbmCycle(10, 1000, 0.01, 0.01), run number 9
2025-05-27 18:39:33,199 - INFO - experiments.py:173 - run() - Finished clustering: sbmCycle(10, 1000, 0.01, 0.009000000000000001), run number 9 with 3 eigenvectors.
2025-05-27 18:39:33,524 - INFO - experiments.py:173 - run() - Finished clustering: sbmCycle(10, 1000, 0.01, 0.008), run number 9 with 9 eigenvectors.
2025-05-27 18:39:33,571 - INFO - experiments.py:173 - run() - Finished clustering: sbmCycle(10, 1000, 0.01, 0.009000000000000001), run number 9 with 4 eigenvectors.
2025-05-27 18:39:33,673 - INFO - experiments.py:173 - run() - Finished clustering: sbmCycle(10, 1000, 0.01, 0.01), run number 9 with 1 eigenvectors.
2025-05-27 18:39:33,849 - INFO - experiments.py:173 - run() - Finished clustering: sbmCycle(10, 1000, 0.01, 0.009000000000000001), run number 9 with 5 eigenvectors.
2025-05-27 18:39:33,932 - INFO - experiments.py:173 - run() - Finished clustering: sbmCycle(10, 1000, 0.01, 0.008), run number 9 with 10 eigenvectors.
2025-05-27 18:39:34,088 - INFO - experiments.py:173 - run() - Finished clustering: sbmCycle(10, 1000, 0.01, 0.01), run number 9 with 2 eigenvectors.
2025-05-27 18:39:34,243 - INFO - experiments.py:173 - run() - Finished clustering: sbmCycle(10, 1000, 0.01, 0.009000000000000001), run number 9 with 6 eigenvectors.
2025-05-27 18:39:34,305 - INFO - experiments.py:177 - run() - Finished experiment: sbmCycle(10, 1000, 0.01, 0.008), run number 9
2025-05-27 18:39:34,371 - INFO - experiments.py:173 - run() - Finished clustering: sbmCycle(10, 1000, 0.01, 0.01), run number 9 with 3 eigenvectors.
2025-05-27 18:39:34,627 - INFO - experiments.py:173 - run() - Finished clustering: sbmCycle(10, 1000, 0.01, 0.009000000000000001), run number 9 with 7 eigenvectors.
2025-05-27 18:39:34,756 - INFO - experiments.py:173 - run() - Finished clustering: sbmCycle(10, 1000, 0.01, 0.01), run number 9 with 4 eigenvectors.
2025-05-27 18:39:34,925 - INFO - experiments.py:173 - run() - Finished clustering: sbmCycle(10, 1000, 0.01, 0.009000000000000001), run number 9 with 8 eigenvectors.
2025-05-27 18:39:35,119 - INFO - experiments.py:173 - run() - Finished clustering: sbmCycle(10, 1000, 0.01, 0.01), run number 9 with 5 eigenvectors.
2025-05-27 18:39:35,319 - INFO - experiments.py:173 - run() - Finished clustering: sbmCycle(10, 1000, 0.01, 0.009000000000000001), run number 9 with 9 eigenvectors.
2025-05-27 18:39:35,383 - INFO - experiments.py:173 - run() - Finished clustering: sbmCycle(10, 1000, 0.01, 0.01), run number 9 with 6 eigenvectors.
2025-05-27 18:39:35,599 - INFO - experiments.py:173 - run() - Finished clustering: sbmCycle(10, 1000, 0.01, 0.009000000000000001), run number 9 with 10 eigenvectors.
2025-05-27 18:39:35,768 - INFO - experiments.py:173 - run() - Finished clustering: sbmCycle(10, 1000, 0.01, 0.01), run number 9 with 7 eigenvectors.
2025-05-27 18:39:35,954 - INFO - experiments.py:177 - run() - Finished experiment: sbmCycle(10, 1000, 0.01, 0.009000000000000001), run number 9
2025-05-27 18:39:36,143 - INFO - experiments.py:173 - run() - Finished clustering: sbmCycle(10, 1000, 0.01, 0.01), run number 9 with 8 eigenvectors.
2025-05-27 18:39:36,520 - INFO - experiments.py:173 - run() - Finished clustering: sbmCycle(10, 1000, 0.01, 0.01), run number 9 with 9 eigenvectors.
2025-05-27 18:39:36,794 - INFO - experiments.py:173 - run() - Finished clustering: sbmCycle(10, 1000, 0.01, 0.01), run number 9 with 10 eigenvectors.
2025-05-27 18:39:37,113 - INFO - experiments.py:177 - run() - Finished experiment: sbmCycle(10, 1000, 0.01, 0.01), run number 9
2025-05-27 18:39:37,530 - INFO - experiments.py:241 - run_sbm_experiment() - All sub-processes finished for sbm experiments.
2025-05-27 18:42:54,075 - INFO - experiments.py:370 - run_bsds_experiment() - Running BSDS experiment with image 176039.jpg. (Image 1/1)
2025-05-27 18:42:54,133 - INFO - datasets.py:109 - load_graph() - Constructing the RBF graph for bsds(176039)...
2025-05-27 18:43:00,182 - INFO - datasets.py:392 - load_graph() - Adding grid graph to image graph for bsds(176039)...
2025-05-27 18:43:16,522 - INFO - experiments.py:263 - segment_bsds_image() - Segmenting bsds(176039) into 6 segments with 2 eigenvectors.
2025-05-27 18:43:16,886 - INFO - experiments.py:263 - segment_bsds_image() - Segmenting bsds(176039) into 6 segments with 3 eigenvectors.
2025-05-27 18:43:17,165 - INFO - experiments.py:263 - segment_bsds_image() - Segmenting bsds(176039) into 6 segments with 4 eigenvectors.
2025-05-27 18:43:17,452 - INFO - experiments.py:263 - segment_bsds_image() - Segmenting bsds(176039) into 6 segments with 5 eigenvectors.
2025-05-27 18:43:17,733 - INFO - experiments.py:263 - segment_bsds_image() - Segmenting bsds(176039) into 6 segments with 6 eigenvectors.
2025-05-27 19:07:18,284 - DEBUG - experiments.py:367 - run_bsds_experiment() - Skipping image 176039.jpg - output already exists.
2025-05-27 19:08:11,412 - DEBUG - experiments.py:367 - run_bsds_experiment() - Skipping image 176039.jpg - output already exists.
2025-05-27 19:08:46,131 - INFO - experiments.py:370 - run_bsds_experiment() - Running BSDS experiment with image 2018.jpg. (Image 1/1)
2025-05-27 19:08:46,165 - INFO - datasets.py:109 - load_graph() - Constructing the RBF graph for bsds(2018)...
2025-05-27 19:08:50,679 - INFO - datasets.py:392 - load_graph() - Adding grid graph to image graph for bsds(2018)...
2025-05-27 19:09:01,159 - INFO - experiments.py:263 - segment_bsds_image() - Segmenting bsds(2018) into 14 segments with 2 eigenvectors.
2025-05-27 19:09:01,560 - INFO - experiments.py:263 - segment_bsds_image() - Segmenting bsds(2018) into 14 segments with 4 eigenvectors.
2025-05-27 19:09:01,678 - INFO - experiments.py:263 - segment_bsds_image() - Segmenting bsds(2018) into 14 segments with 6 eigenvectors.
2025-05-27 19:09:01,864 - INFO - experiments.py:263 - segment_bsds_image() - Segmenting bsds(2018) into 14 segments with 8 eigenvectors.
2025-05-27 19:09:02,032 - INFO - experiments.py:263 - segment_bsds_image() - Segmenting bsds(2018) into 14 segments with 10 eigenvectors.
2025-05-27 19:09:02,163 - INFO - experiments.py:263 - segment_bsds_image() - Segmenting bsds(2018) into 14 segments with 12 eigenvectors.
2025-05-27 19:09:02,251 - INFO - experiments.py:263 - segment_bsds_image() - Segmenting bsds(2018) into 14 segments with 14 eigenvectors.
2025-06-10 13:17:17,566 - WARNING - experiments.py:419 - main() - 
The BSDS experiment is very resource-intensive. We recommend running on a compute server.
2025-06-10 13:17:17,569 - INFO - experiments.py:420 - main() - Waiting 10 seconds before starting the experiment...
2025-06-10 13:17:27,577 - INFO - experiments.py:370 - run_bsds_experiment() - Running BSDS experiment with image 250087.jpg. (Image 1/201)
2025-06-10 13:17:27,664 - INFO - datasets.py:109 - load_graph() - Constructing the RBF graph for bsds(250087)...
2025-06-10 13:17:32,175 - INFO - datasets.py:392 - load_graph() - Adding grid graph to image graph for bsds(250087)...
2025-06-10 13:17:43,078 - INFO - experiments.py:263 - segment_bsds_image() - Segmenting bsds(250087) into 27 segments with 2 eigenvectors.
2025-06-10 13:17:43,588 - INFO - experiments.py:263 - segment_bsds_image() - Segmenting bsds(250087) into 27 segments with 5 eigenvectors.
2025-06-10 13:17:43,912 - INFO - experiments.py:263 - segment_bsds_image() - Segmenting bsds(250087) into 27 segments with 8 eigenvectors.
2025-06-10 13:17:44,165 - INFO - experiments.py:263 - segment_bsds_image() - Segmenting bsds(250087) into 27 segments with 11 eigenvectors.
2025-06-10 13:17:44,415 - INFO - experiments.py:263 - segment_bsds_image() - Segmenting bsds(250087) into 27 segments with 14 eigenvectors.
2025-06-10 13:17:44,795 - INFO - experiments.py:263 - segment_bsds_image() - Segmenting bsds(250087) into 27 segments with 17 eigenvectors.
2025-06-10 13:17:45,016 - INFO - experiments.py:263 - segment_bsds_image() - Segmenting bsds(250087) into 27 segments with 20 eigenvectors.
2025-06-10 13:17:45,365 - INFO - experiments.py:263 - segment_bsds_image() - Segmenting bsds(250087) into 27 segments with 23 eigenvectors.
2025-06-10 13:17:45,625 - INFO - experiments.py:263 - segment_bsds_image() - Segmenting bsds(250087) into 27 segments with 26 eigenvectors.
2025-06-10 13:17:45,835 - INFO - experiments.py:263 - segment_bsds_image() - Segmenting bsds(250087) into 27 segments with 27 eigenvectors.
2025-06-10 13:17:46,522 - INFO - experiments.py:370 - run_bsds_experiment() - Running BSDS experiment with image 259060.jpg. (Image 2/201)
2025-06-10 13:17:46,712 - INFO - datasets.py:109 - load_graph() - Constructing the RBF graph for bsds(259060)...
2025-06-10 13:17:49,239 - INFO - datasets.py:392 - load_graph() - Adding grid graph to image graph for bsds(259060)...
2025-06-10 13:17:59,295 - INFO - experiments.py:263 - segment_bsds_image() - Segmenting bsds(259060) into 20 segments with 2 eigenvectors.
2025-06-10 13:17:59,672 - INFO - experiments.py:263 - segment_bsds_image() - Segmenting bsds(259060) into 20 segments with 4 eigenvectors.
2025-06-10 13:17:59,953 - INFO - experiments.py:263 - segment_bsds_image() - Segmenting bsds(259060) into 20 segments with 6 eigenvectors.
2025-06-10 13:18:00,226 - INFO - experiments.py:263 - segment_bsds_image() - Segmenting bsds(259060) into 20 segments with 8 eigenvectors.
2025-06-10 13:18:00,451 - INFO - experiments.py:263 - segment_bsds_image() - Segmenting bsds(259060) into 20 segments with 10 eigenvectors.
2025-06-10 13:18:00,740 - INFO - experiments.py:263 - segment_bsds_image() - Segmenting bsds(259060) into 20 segments with 12 eigenvectors.
2025-06-10 13:18:00,997 - INFO - experiments.py:263 - segment_bsds_image() - Segmenting bsds(259060) into 20 segments with 14 eigenvectors.
2025-06-10 13:18:01,296 - INFO - experiments.py:263 - segment_bsds_image() - Segmenting bsds(259060) into 20 segments with 16 eigenvectors.
2025-06-10 13:18:01,448 - INFO - experiments.py:263 - segment_bsds_image() - Segmenting bsds(259060) into 20 segments with 18 eigenvectors.
2025-06-10 13:18:01,649 - INFO - experiments.py:263 - segment_bsds_image() - Segmenting bsds(259060) into 20 segments with 20 eigenvectors.
2025-06-10 13:18:02,371 - INFO - experiments.py:370 - run_bsds_experiment() - Running BSDS experiment with image 140006.jpg. (Image 3/201)
2025-06-10 13:18:02,419 - INFO - datasets.py:109 - load_graph() - Constructing the RBF graph for bsds(140006)...
2025-06-10 13:18:08,725 - INFO - datasets.py:392 - load_graph() - Adding grid graph to image graph for bsds(140006)...
2025-06-10 13:18:24,662 - INFO - experiments.py:263 - segment_bsds_image() - Segmenting bsds(140006) into 15 segments with 2 eigenvectors.
2025-06-10 13:18:24,953 - INFO - experiments.py:263 - segment_bsds_image() - Segmenting bsds(140006) into 15 segments with 4 eigenvectors.
2025-06-10 13:18:25,021 - INFO - experiments.py:263 - segment_bsds_image() - Segmenting bsds(140006) into 15 segments with 6 eigenvectors.
2025-06-10 13:18:25,096 - INFO - experiments.py:263 - segment_bsds_image() - Segmenting bsds(140006) into 15 segments with 8 eigenvectors.
2025-06-10 13:18:25,165 - INFO - experiments.py:263 - segment_bsds_image() - Segmenting bsds(140006) into 15 segments with 10 eigenvectors.
2025-06-10 13:18:25,246 - INFO - experiments.py:263 - segment_bsds_image() - Segmenting bsds(140006) into 15 segments with 12 eigenvectors.
2025-06-10 13:18:25,283 - INFO - experiments.py:263 - segment_bsds_image() - Segmenting bsds(140006) into 15 segments with 14 eigenvectors.
2025-06-10 13:18:25,345 - INFO - experiments.py:263 - segment_bsds_image() - Segmenting bsds(140006) into 15 segments with 15 eigenvectors.
2025-06-10 13:18:25,815 - INFO - experiments.py:370 - run_bsds_experiment() - Running BSDS experiment with image 106047.jpg. (Image 4/201)
2025-06-10 13:18:25,966 - INFO - datasets.py:109 - load_graph() - Constructing the RBF graph for bsds(106047)...
2025-06-10 13:18:28,368 - INFO - datasets.py:392 - load_graph() - Adding grid graph to image graph for bsds(106047)...
2025-06-10 13:18:46,309 - INFO - experiments.py:263 - segment_bsds_image() - Segmenting bsds(106047) into 4 segments with 2 eigenvectors.
2025-06-10 13:18:46,647 - INFO - experiments.py:263 - segment_bsds_image() - Segmenting bsds(106047) into 4 segments with 3 eigenvectors.
2025-06-10 13:18:46,716 - INFO - experiments.py:263 - segment_bsds_image() - Segmenting bsds(106047) into 4 segments with 4 eigenvectors.
